source,target,time,prob2
31,42,2009-04-21 10:51:15,0.112
67,22,2009-04-21 10:51:36,0.528
67,49,2009-04-21 10:51:36,
67,56,2009-04-21 10:51:36,0.095
67,60,2009-04-21 10:51:36,0.442
67,62,2009-04-21 10:51:36,0.313
67,75,2009-04-21 10:51:36,0.129
75,5,2009-04-21 10:52:24,0.153
75,72,2009-04-21 10:52:24,0.574
75,79,2009-04-21 10:52:24,0.233
4,7,2009-04-21 10:52:39,0.425
69,40,2009-04-21 10:53:39,
69,72,2009-04-21 10:53:39,0.439
35,22,2009-04-21 10:53:42,0.875
35,46,2009-04-21 10:53:42,0.062
35,49,2009-04-21 10:53:42,
35,60,2009-04-21 10:53:42,0.557
35,62,2009-04-21 10:53:42,0.129
35,65,2009-04-21 10:53:42,0.342
35,67,2009-04-21 10:53:42,0.425
5,42,2009-04-21 10:53:46,0.368
5,75,2009-04-21 10:53:46,0.102
5,79,2009-04-21 10:53:46,0.468
15,48,2009-04-21 10:53:47,0.641
62,49,2009-04-21 10:53:55,0.375
62,56,2009-04-21 10:53:55,0.237
62,60,2009-04-21 10:53:55,0.117
62,65,2009-04-21 10:53:55,0.815
62,67,2009-04-21 10:53:55,0.392
60,22,2009-04-21 10:54:10,0.542
60,62,2009-04-21 10:54:10,0.175
60,65,2009-04-21 10:54:10,0.511
60,67,2009-04-21 10:54:10,0.839
72,40,2009-04-21 10:54:36,
72,75,2009-04-21 10:54:36,0.405
46,22,2009-04-21 10:54:38,0.045
46,35,2009-04-21 10:54:38,0.043
46,80,2009-04-21 10:54:38,
58,33,2009-04-21 10:55:12,
58,57,2009-04-21 10:55:12,0.233
27,8,2009-04-21 10:55:30,0.078
27,21,2009-04-21 10:55:30,0.644
27,31,2009-04-21 10:55:30,0.359
27,42,2009-04-21 10:55:30,0.01
52,40,2009-04-21 10:55:38,
23,9,2009-04-21 10:55:50,
23,20,2009-04-21 10:55:50,0.07
23,30,2009-04-21 10:55:50,0.132
23,33,2009-04-21 10:55:50,
23,44,2009-04-21 10:55:50,0.093
23,46,2009-04-21 10:55:50,0.132
23,77,2009-04-21 10:55:50,0.012
21,8,2009-04-21 10:56:22,0.193
21,27,2009-04-21 10:56:22,0.589
21,31,2009-04-21 10:56:22,0.38
21,42,2009-04-21 10:56:22,0.053
31,8,2009-04-21 10:56:30,0.133
31,20,2009-04-21 10:56:30,0.151
31,21,2009-04-21 10:56:30,0.355
31,30,2009-04-21 10:56:30,0.06
31,33,2009-04-21 10:56:30,
31,42,2009-04-21 10:56:30,0.112
31,44,2009-04-21 10:56:30,0.215
67,22,2009-04-21 10:56:56,0.528
67,49,2009-04-21 10:56:56,
67,60,2009-04-21 10:56:56,0.442
67,62,2009-04-21 10:56:56,0.313
67,65,2009-04-21 10:56:56,0.398
75,5,2009-04-21 10:57:40,0.153
75,72,2009-04-21 10:57:40,0.574
75,79,2009-04-21 10:57:40,0.233
4,7,2009-04-21 10:57:54,0.425
69,40,2009-04-21 10:58:56,
69,72,2009-04-21 10:58:56,0.439
35,22,2009-04-21 10:58:59,0.875
35,46,2009-04-21 10:58:59,0.062
35,49,2009-04-21 10:58:59,
35,60,2009-04-21 10:58:59,0.557
35,62,2009-04-21 10:58:59,0.129
35,65,2009-04-21 10:58:59,0.342
35,67,2009-04-21 10:58:59,0.425
5,42,2009-04-21 10:59:01,0.368
5,75,2009-04-21 10:59:01,0.102
5,77,2009-04-21 10:59:01,0.091
5,79,2009-04-21 10:59:01,0.468
15,48,2009-04-21 10:59:03,0.641
62,22,2009-04-21 10:59:10,0.054
62,49,2009-04-21 10:59:10,0.375
62,60,2009-04-21 10:59:10,0.117
62,65,2009-04-21 10:59:10,0.815
62,67,2009-04-21 10:59:10,0.392
60,62,2009-04-21 10:59:26,0.175
60,65,2009-04-21 10:59:26,0.511
60,67,2009-04-21 10:59:26,0.839
72,40,2009-04-21 10:59:53,
72,75,2009-04-21 10:59:53,0.405
46,22,2009-04-21 10:59:54,0.045
46,80,2009-04-21 10:59:54,
58,33,2009-04-21 11:00:29,
58,57,2009-04-21 11:00:29,0.233
27,8,2009-04-21 11:00:46,0.078
27,21,2009-04-21 11:00:46,0.644
27,31,2009-04-21 11:00:46,0.359
27,42,2009-04-21 11:00:46,0.01
27,44,2009-04-21 11:00:46,0.147
44,5,2009-04-21 11:00:55,0.23
44,31,2009-04-21 11:00:55,0.124
44,33,2009-04-21 11:00:55,
52,40,2009-04-21 11:00:55,
23,9,2009-04-21 11:01:05,
23,20,2009-04-21 11:01:05,0.07
23,33,2009-04-21 11:01:05,
23,77,2009-04-21 11:01:05,0.012
23,79,2009-04-21 11:01:05,0.319
31,8,2009-04-21 11:01:45,0.133
31,20,2009-04-21 11:01:45,0.151
31,21,2009-04-21 11:01:45,0.355
31,30,2009-04-21 11:01:45,0.06
31,33,2009-04-21 11:01:45,
31,42,2009-04-21 11:01:45,0.112
21,8,2009-04-21 11:01:47,0.193
21,31,2009-04-21 11:01:47,0.38
21,42,2009-04-21 11:01:47,0.053
67,22,2009-04-21 11:02:12,0.528
67,35,2009-04-21 11:02:12,0.277
67,49,2009-04-21 11:02:12,
67,56,2009-04-21 11:02:12,0.095
67,60,2009-04-21 11:02:12,0.442
67,62,2009-04-21 11:02:12,0.313
67,65,2009-04-21 11:02:12,0.398
75,5,2009-04-21 11:02:56,0.153
75,40,2009-04-21 11:02:56,
75,72,2009-04-21 11:02:56,0.574
75,79,2009-04-21 11:02:56,0.233
4,7,2009-04-21 11:03:09,0.425
69,40,2009-04-21 11:04:13,
69,72,2009-04-21 11:04:13,0.439
5,42,2009-04-21 11:04:16,0.368
5,75,2009-04-21 11:04:16,0.102
5,77,2009-04-21 11:04:16,0.091
5,79,2009-04-21 11:04:16,0.468
35,22,2009-04-21 11:04:16,0.875
35,49,2009-04-21 11:04:16,
35,60,2009-04-21 11:04:16,0.557
35,65,2009-04-21 11:04:16,0.342
35,67,2009-04-21 11:04:16,0.425
15,48,2009-04-21 11:04:19,0.641
62,49,2009-04-21 11:04:25,0.375
62,56,2009-04-21 11:04:25,0.237
62,60,2009-04-21 11:04:25,0.117
62,65,2009-04-21 11:04:25,0.815
62,67,2009-04-21 11:04:25,0.392
60,62,2009-04-21 11:04:42,0.175
60,65,2009-04-21 11:04:42,0.511
60,67,2009-04-21 11:04:42,0.839
46,22,2009-04-21 11:05:10,0.045
72,40,2009-04-21 11:05:10,
72,44,2009-04-21 11:05:10,0.059
72,75,2009-04-21 11:05:10,0.405
58,33,2009-04-21 11:05:44,
58,57,2009-04-21 11:05:44,0.233
27,8,2009-04-21 11:06:02,0.078
27,21,2009-04-21 11:06:02,0.644
27,31,2009-04-21 11:06:02,0.359
27,42,2009-04-21 11:06:02,0.01
52,40,2009-04-21 11:06:12,
52,44,2009-04-21 11:06:12,0.229
23,9,2009-04-21 11:06:20,
23,20,2009-04-21 11:06:20,0.07
23,33,2009-04-21 11:06:20,
23,46,2009-04-21 11:06:20,0.132
23,77,2009-04-21 11:06:20,0.012
23,79,2009-04-21 11:06:20,0.319
31,8,2009-04-21 11:07:00,0.133
31,20,2009-04-21 11:07:00,0.151
31,21,2009-04-21 11:07:00,0.355
31,30,2009-04-21 11:07:00,0.06
31,33,2009-04-21 11:07:00,
31,42,2009-04-21 11:07:00,0.112
31,44,2009-04-21 11:07:00,0.215
21,8,2009-04-21 11:07:12,0.193
21,42,2009-04-21 11:07:12,0.053
75,5,2009-04-21 11:08:12,0.153
75,49,2009-04-21 11:08:12,
75,72,2009-04-21 11:08:12,0.574
75,79,2009-04-21 11:08:12,0.233
4,7,2009-04-21 11:08:24,0.425
69,40,2009-04-21 11:09:30,
69,72,2009-04-21 11:09:30,0.439
5,42,2009-04-21 11:09:31,0.368
5,77,2009-04-21 11:09:31,0.091
5,79,2009-04-21 11:09:31,0.468
35,9,2009-04-21 11:09:33,
35,22,2009-04-21 11:09:33,0.875
35,23,2009-04-21 11:09:33,0.083
35,46,2009-04-21 11:09:33,0.062
35,49,2009-04-21 11:09:33,
35,60,2009-04-21 11:09:33,0.557
35,65,2009-04-21 11:09:33,0.342
35,67,2009-04-21 11:09:33,0.425
15,48,2009-04-21 11:09:35,0.641
62,49,2009-04-21 11:09:40,0.375
62,56,2009-04-21 11:09:40,0.237
62,60,2009-04-21 11:09:40,0.117
62,65,2009-04-21 11:09:40,0.815
62,67,2009-04-21 11:09:40,0.392
60,35,2009-04-21 11:09:58,0.394
60,62,2009-04-21 11:09:58,0.175
60,65,2009-04-21 11:09:58,0.511
60,67,2009-04-21 11:09:58,0.839
46,22,2009-04-21 11:10:26,0.045
46,35,2009-04-21 11:10:26,0.043
46,80,2009-04-21 11:10:26,
72,40,2009-04-21 11:10:27,
72,44,2009-04-21 11:10:27,0.059
72,52,2009-04-21 11:10:27,0.008
72,75,2009-04-21 11:10:27,0.405
58,33,2009-04-21 11:11:00,
58,57,2009-04-21 11:11:00,0.233
27,8,2009-04-21 11:11:18,0.078
27,21,2009-04-21 11:11:18,0.644
27,31,2009-04-21 11:11:18,0.359
27,42,2009-04-21 11:11:18,0.01
44,40,2009-04-21 11:11:29,
44,72,2009-04-21 11:11:29,0.03
52,40,2009-04-21 11:11:29,
52,72,2009-04-21 11:11:29,0.03
23,9,2009-04-21 11:11:35,
23,20,2009-04-21 11:11:35,0.07
23,30,2009-04-21 11:11:35,0.132
23,33,2009-04-21 11:11:35,
23,35,2009-04-21 11:11:35,0.032
23,77,2009-04-21 11:11:35,0.012
31,8,2009-04-21 11:12:15,0.133
31,20,2009-04-21 11:12:15,0.151
31,21,2009-04-21 11:12:15,0.355
31,30,2009-04-21 11:12:15,0.06
31,33,2009-04-21 11:12:15,
31,42,2009-04-21 11:12:15,0.112
21,8,2009-04-21 11:12:38,0.193
21,42,2009-04-21 11:12:38,0.053
75,5,2009-04-21 11:13:28,0.153
75,72,2009-04-21 11:13:28,0.574
75,79,2009-04-21 11:13:28,0.233
4,7,2009-04-21 11:13:34,0.425
5,42,2009-04-21 11:14:46,0.368
5,75,2009-04-21 11:14:46,0.102
5,77,2009-04-21 11:14:46,0.091
5,79,2009-04-21 11:14:46,0.468
69,40,2009-04-21 11:14:47,
69,72,2009-04-21 11:14:47,0.439
35,22,2009-04-21 11:14:50,0.875
35,23,2009-04-21 11:14:50,0.083
35,46,2009-04-21 11:14:50,0.062
35,49,2009-04-21 11:14:50,
35,60,2009-04-21 11:14:50,0.557
35,65,2009-04-21 11:14:50,0.342
35,67,2009-04-21 11:14:50,0.425
15,48,2009-04-21 11:14:51,0.641
62,22,2009-04-21 11:14:55,0.054
62,49,2009-04-21 11:14:55,0.375
62,56,2009-04-21 11:14:55,0.237
62,60,2009-04-21 11:14:55,0.117
62,65,2009-04-21 11:14:55,0.815
60,22,2009-04-21 11:15:14,0.542
60,35,2009-04-21 11:15:14,0.394
60,62,2009-04-21 11:15:14,0.175
60,65,2009-04-21 11:15:14,0.511
60,67,2009-04-21 11:15:14,0.839
46,22,2009-04-21 11:15:42,0.045
46,35,2009-04-21 11:15:42,0.043
72,40,2009-04-21 11:15:44,
72,44,2009-04-21 11:15:44,0.059
58,33,2009-04-21 11:16:16,
58,57,2009-04-21 11:16:16,0.233
27,8,2009-04-21 11:16:34,0.078
27,21,2009-04-21 11:16:34,0.644
27,31,2009-04-21 11:16:34,0.359
27,42,2009-04-21 11:16:34,0.01
52,44,2009-04-21 11:16:46,0.229
52,72,2009-04-21 11:16:46,0.03
23,9,2009-04-21 11:16:50,
23,20,2009-04-21 11:16:50,0.07
23,33,2009-04-21 11:16:50,
23,77,2009-04-21 11:16:50,0.012
44,40,2009-04-21 11:17:03,
44,72,2009-04-21 11:17:03,0.03
31,8,2009-04-21 11:17:31,0.133
31,20,2009-04-21 11:17:31,0.151
31,21,2009-04-21 11:17:31,0.355
31,30,2009-04-21 11:17:31,0.06
31,33,2009-04-21 11:17:31,
31,42,2009-04-21 11:17:31,0.112
21,2,2009-04-21 11:18:03,0.003
21,8,2009-04-21 11:18:03,0.193
21,31,2009-04-21 11:18:03,0.38
21,42,2009-04-21 11:18:03,0.053
75,5,2009-04-21 11:18:44,0.153
75,72,2009-04-21 11:18:44,0.574
75,79,2009-04-21 11:18:44,0.233
4,7,2009-04-21 11:18:49,0.425
5,42,2009-04-21 11:20:01,0.368
5,75,2009-04-21 11:20:01,0.102
5,77,2009-04-21 11:20:01,0.091
5,79,2009-04-21 11:20:01,0.468
69,40,2009-04-21 11:20:04,
69,72,2009-04-21 11:20:04,0.439
15,48,2009-04-21 11:20:07,0.641
35,22,2009-04-21 11:20:07,0.875
35,23,2009-04-21 11:20:07,0.083
35,46,2009-04-21 11:20:07,0.062
35,49,2009-04-21 11:20:07,
35,60,2009-04-21 11:20:07,0.557
35,65,2009-04-21 11:20:07,0.342
35,67,2009-04-21 11:20:07,0.425
62,49,2009-04-21 11:20:10,0.375
62,56,2009-04-21 11:20:10,0.237
62,60,2009-04-21 11:20:10,0.117
62,65,2009-04-21 11:20:10,0.815
62,67,2009-04-21 11:20:10,0.392
60,22,2009-04-21 11:20:30,0.542
60,62,2009-04-21 11:20:30,0.175
60,65,2009-04-21 11:20:30,0.511
60,67,2009-04-21 11:20:30,0.839
30,20,2009-04-21 11:20:48,0.694
30,31,2009-04-21 11:20:48,0.137
46,2,2009-04-21 11:20:58,0.333
46,22,2009-04-21 11:20:58,0.045
46,35,2009-04-21 11:20:58,0.043
46,80,2009-04-21 11:20:58,
72,40,2009-04-21 11:21:01,
72,44,2009-04-21 11:21:01,0.059
72,75,2009-04-21 11:21:01,0.405
58,33,2009-04-21 11:21:33,
58,57,2009-04-21 11:21:33,0.233
27,8,2009-04-21 11:21:50,0.078
27,21,2009-04-21 11:21:50,0.644
27,42,2009-04-21 11:21:50,0.01
52,40,2009-04-21 11:22:03,
52,44,2009-04-21 11:22:03,0.229
52,72,2009-04-21 11:22:03,0.03
23,9,2009-04-21 11:22:05,
23,20,2009-04-21 11:22:05,0.07
23,33,2009-04-21 11:22:05,
23,35,2009-04-21 11:22:05,0.032
23,77,2009-04-21 11:22:05,0.012
31,8,2009-04-21 11:22:47,0.133
31,20,2009-04-21 11:22:47,0.151
31,21,2009-04-21 11:22:47,0.355
31,30,2009-04-21 11:22:47,0.06
31,33,2009-04-21 11:22:47,
31,42,2009-04-21 11:22:47,0.112
21,8,2009-04-21 11:23:29,0.193
21,31,2009-04-21 11:23:29,0.38
21,42,2009-04-21 11:23:29,0.053
75,5,2009-04-21 11:24:00,0.153
75,72,2009-04-21 11:24:00,0.574
75,79,2009-04-21 11:24:00,0.233
4,7,2009-04-21 11:24:04,0.425
5,42,2009-04-21 11:25:16,0.368
5,75,2009-04-21 11:25:16,0.102
5,79,2009-04-21 11:25:16,0.468
69,40,2009-04-21 11:25:21,
69,72,2009-04-21 11:25:21,0.439
15,48,2009-04-21 11:25:23,0.641
35,22,2009-04-21 11:25:24,0.875
35,23,2009-04-21 11:25:24,0.083
35,46,2009-04-21 11:25:24,0.062
35,49,2009-04-21 11:25:24,
35,60,2009-04-21 11:25:24,0.557
35,67,2009-04-21 11:25:24,0.425
62,49,2009-04-21 11:25:25,0.375
62,56,2009-04-21 11:25:25,0.237
62,60,2009-04-21 11:25:25,0.117
62,65,2009-04-21 11:25:25,0.815
62,67,2009-04-21 11:25:25,0.392
60,22,2009-04-21 11:25:46,0.542
60,35,2009-04-21 11:25:46,0.394
60,49,2009-04-21 11:25:46,
60,62,2009-04-21 11:25:46,0.175
60,65,2009-04-21 11:25:46,0.511
60,67,2009-04-21 11:25:46,0.839
46,2,2009-04-21 11:26:14,0.333
46,22,2009-04-21 11:26:14,0.045
46,35,2009-04-21 11:26:14,0.043
72,40,2009-04-21 11:26:18,
72,44,2009-04-21 11:26:18,0.059
72,75,2009-04-21 11:26:18,0.405
58,33,2009-04-21 11:26:48,
58,57,2009-04-21 11:26:48,0.233
27,8,2009-04-21 11:27:06,0.078
27,21,2009-04-21 11:27:06,0.644
27,31,2009-04-21 11:27:06,0.359
27,42,2009-04-21 11:27:06,0.01
44,40,2009-04-21 11:27:18,
44,52,2009-04-21 11:27:18,0.118
44,72,2009-04-21 11:27:18,0.03
23,2,2009-04-21 11:27:20,0.305
23,9,2009-04-21 11:27:20,
23,20,2009-04-21 11:27:20,0.07
23,33,2009-04-21 11:27:20,
23,77,2009-04-21 11:27:20,0.012
23,79,2009-04-21 11:27:20,0.319
52,40,2009-04-21 11:27:20,
52,44,2009-04-21 11:27:20,0.229
52,72,2009-04-21 11:27:20,0.03
31,8,2009-04-21 11:28:03,0.133
31,20,2009-04-21 11:28:03,0.151
31,21,2009-04-21 11:28:03,0.355
31,33,2009-04-21 11:28:03,
31,42,2009-04-21 11:28:03,0.112
21,8,2009-04-21 11:28:53,0.193
21,31,2009-04-21 11:28:53,0.38
21,42,2009-04-21 11:28:53,0.053
75,5,2009-04-21 11:29:16,0.153
75,40,2009-04-21 11:29:16,
75,72,2009-04-21 11:29:16,0.574
75,79,2009-04-21 11:29:16,0.233
4,7,2009-04-21 11:29:18,0.425
5,42,2009-04-21 11:30:31,0.368
5,75,2009-04-21 11:30:31,0.102
5,77,2009-04-21 11:30:31,0.091
5,79,2009-04-21 11:30:31,0.468
69,40,2009-04-21 11:30:38,
69,72,2009-04-21 11:30:38,0.439
15,48,2009-04-21 11:30:39,0.641
35,22,2009-04-21 11:30:40,0.875
35,23,2009-04-21 11:30:40,0.083
35,46,2009-04-21 11:30:40,0.062
35,49,2009-04-21 11:30:40,
35,60,2009-04-21 11:30:40,0.557
35,65,2009-04-21 11:30:40,0.342
35,67,2009-04-21 11:30:40,0.425
62,49,2009-04-21 11:30:40,0.375
62,56,2009-04-21 11:30:40,0.237
62,60,2009-04-21 11:30:40,0.117
62,65,2009-04-21 11:30:40,0.815
62,67,2009-04-21 11:30:40,0.392
60,22,2009-04-21 11:31:02,0.542
60,35,2009-04-21 11:31:02,0.394
60,62,2009-04-21 11:31:02,0.175
60,65,2009-04-21 11:31:02,0.511
60,67,2009-04-21 11:31:02,0.839
46,2,2009-04-21 11:31:30,0.333
46,22,2009-04-21 11:31:30,0.045
46,35,2009-04-21 11:31:30,0.043
46,67,2009-04-21 11:31:30,0.106
72,40,2009-04-21 11:31:35,
72,44,2009-04-21 11:31:35,0.059
58,33,2009-04-21 11:32:04,
58,57,2009-04-21 11:32:04,0.233
27,8,2009-04-21 11:32:22,0.078
27,21,2009-04-21 11:32:22,0.644
27,31,2009-04-21 11:32:22,0.359
27,42,2009-04-21 11:32:22,0.01
23,9,2009-04-21 11:32:35,
23,20,2009-04-21 11:32:35,0.07
23,33,2009-04-21 11:32:35,
23,77,2009-04-21 11:32:35,0.012
23,79,2009-04-21 11:32:35,0.319
1,27,2009-04-21 11:32:37,0.414
1,27,2009-04-21 11:32:37,0.414
52,40,2009-04-21 11:32:37,
52,44,2009-04-21 11:32:37,0.229
52,72,2009-04-21 11:32:37,0.03
31,8,2009-04-21 11:33:19,0.133
31,20,2009-04-21 11:33:19,0.151
31,21,2009-04-21 11:33:19,0.355
31,30,2009-04-21 11:33:19,0.06
31,33,2009-04-21 11:33:19,
21,8,2009-04-21 11:34:17,0.193
21,31,2009-04-21 11:34:17,0.38
21,42,2009-04-21 11:34:17,0.053
75,5,2009-04-21 11:34:32,0.153
75,72,2009-04-21 11:34:32,0.574
75,79,2009-04-21 11:34:32,0.233
4,7,2009-04-21 11:34:33,0.425
5,42,2009-04-21 11:35:46,0.368
5,77,2009-04-21 11:35:46,0.091
5,79,2009-04-21 11:35:46,0.468
15,48,2009-04-21 11:35:55,0.641
62,49,2009-04-21 11:35:55,0.375
62,56,2009-04-21 11:35:55,0.237
62,60,2009-04-21 11:35:55,0.117
62,65,2009-04-21 11:35:55,0.815
62,67,2009-04-21 11:35:55,0.392
69,40,2009-04-21 11:35:55,
69,72,2009-04-21 11:35:55,0.439
35,22,2009-04-21 11:35:57,0.875
35,23,2009-04-21 11:35:57,0.083
35,46,2009-04-21 11:35:57,0.062
35,60,2009-04-21 11:35:57,0.557
35,65,2009-04-21 11:35:57,0.342
35,67,2009-04-21 11:35:57,0.425
60,22,2009-04-21 11:36:18,0.542
60,62,2009-04-21 11:36:18,0.175
60,65,2009-04-21 11:36:18,0.511
60,67,2009-04-21 11:36:18,0.839
46,2,2009-04-21 11:36:46,0.333
46,22,2009-04-21 11:36:46,0.045
46,23,2009-04-21 11:36:46,0.161
46,35,2009-04-21 11:36:46,0.043
46,80,2009-04-21 11:36:46,
72,40,2009-04-21 11:36:52,
72,44,2009-04-21 11:36:52,0.059
72,52,2009-04-21 11:36:52,0.008
72,75,2009-04-21 11:36:52,0.405
58,33,2009-04-21 11:37:20,
58,57,2009-04-21 11:37:20,0.233
23,9,2009-04-21 11:37:50,
23,20,2009-04-21 11:37:50,0.07
23,33,2009-04-21 11:37:50,
23,35,2009-04-21 11:37:50,0.032
23,77,2009-04-21 11:37:50,0.012
23,79,2009-04-21 11:37:50,0.319
44,52,2009-04-21 11:37:51,0.118
44,72,2009-04-21 11:37:51,0.03
1,2,2009-04-21 11:37:54,0
1,2,2009-04-21 11:37:54,0
1,57,2009-04-21 11:37:54,0.221
1,57,2009-04-21 11:37:54,0.221
52,40,2009-04-21 11:37:54,
52,44,2009-04-21 11:37:54,0.229
52,72,2009-04-21 11:37:54,0.03
31,8,2009-04-21 11:38:35,0.133
31,20,2009-04-21 11:38:35,0.151
31,21,2009-04-21 11:38:35,0.355
31,30,2009-04-21 11:38:35,0.06
31,33,2009-04-21 11:38:35,
31,42,2009-04-21 11:38:35,0.112
21,8,2009-04-21 11:39:44,0.193
21,31,2009-04-21 11:39:44,0.38
21,42,2009-04-21 11:39:44,0.053
4,7,2009-04-21 11:39:48,0.425
75,5,2009-04-21 11:39:48,0.153
75,72,2009-04-21 11:39:48,0.574
75,79,2009-04-21 11:39:48,0.233
5,42,2009-04-21 11:41:01,0.368
5,60,2009-04-21 11:41:01,0.017
5,75,2009-04-21 11:41:01,0.102
5,77,2009-04-21 11:41:01,0.091
5,79,2009-04-21 11:41:01,0.468
30,20,2009-04-21 11:41:04,0.694
30,31,2009-04-21 11:41:04,0.137
62,49,2009-04-21 11:41:10,0.375
62,56,2009-04-21 11:41:10,0.237
62,60,2009-04-21 11:41:10,0.117
62,65,2009-04-21 11:41:10,0.815
62,67,2009-04-21 11:41:10,0.392
15,48,2009-04-21 11:41:11,0.641
69,40,2009-04-21 11:41:12,
69,72,2009-04-21 11:41:12,0.439
35,22,2009-04-21 11:41:14,0.875
35,23,2009-04-21 11:41:14,0.083
35,46,2009-04-21 11:41:14,0.062
35,49,2009-04-21 11:41:14,
35,60,2009-04-21 11:41:14,0.557
35,65,2009-04-21 11:41:14,0.342
35,67,2009-04-21 11:41:14,0.425
30,20,2009-04-21 11:41:17,0.694
30,31,2009-04-21 11:41:17,0.137
60,22,2009-04-21 11:41:34,0.542
60,62,2009-04-21 11:41:34,0.175
60,65,2009-04-21 11:41:34,0.511
60,67,2009-04-21 11:41:34,0.839
46,2,2009-04-21 11:42:02,0.333
46,22,2009-04-21 11:42:02,0.045
46,35,2009-04-21 11:42:02,0.043
72,40,2009-04-21 11:42:09,
72,44,2009-04-21 11:42:09,0.059
72,52,2009-04-21 11:42:09,0.008
72,75,2009-04-21 11:42:09,0.405
58,33,2009-04-21 11:42:36,
58,57,2009-04-21 11:42:36,0.233
27,8,2009-04-21 11:42:54,0.078
27,21,2009-04-21 11:42:54,0.644
27,31,2009-04-21 11:42:54,0.359
27,42,2009-04-21 11:42:54,0.01
23,9,2009-04-21 11:43:05,
23,20,2009-04-21 11:43:05,0.07
23,33,2009-04-21 11:43:05,
23,77,2009-04-21 11:43:05,0.012
23,79,2009-04-21 11:43:05,0.319
1,2,2009-04-21 11:43:10,0
1,2,2009-04-21 11:43:10,0
1,57,2009-04-21 11:43:10,0.221
1,57,2009-04-21 11:43:10,0.221
52,40,2009-04-21 11:43:11,
52,44,2009-04-21 11:43:11,0.229
52,72,2009-04-21 11:43:11,0.03
31,8,2009-04-21 11:43:51,0.133
31,20,2009-04-21 11:43:51,0.151
31,21,2009-04-21 11:43:51,0.355
31,30,2009-04-21 11:43:51,0.06
31,33,2009-04-21 11:43:51,
21,8,2009-04-21 11:45:00,0.193
21,31,2009-04-21 11:45:00,0.38
21,42,2009-04-21 11:45:00,0.053
4,7,2009-04-21 11:45:03,0.425
75,5,2009-04-21 11:45:04,0.153
75,72,2009-04-21 11:45:04,0.574
75,79,2009-04-21 11:45:04,0.233
5,42,2009-04-21 11:46:16,0.368
5,75,2009-04-21 11:46:16,0.102
5,79,2009-04-21 11:46:16,0.468
62,49,2009-04-21 11:46:25,0.375
62,60,2009-04-21 11:46:25,0.117
62,65,2009-04-21 11:46:25,0.815
62,67,2009-04-21 11:46:25,0.392
15,48,2009-04-21 11:46:27,0.641
69,40,2009-04-21 11:46:29,
69,72,2009-04-21 11:46:29,0.439
35,22,2009-04-21 11:46:31,0.875
35,46,2009-04-21 11:46:31,0.062
35,49,2009-04-21 11:46:31,
35,60,2009-04-21 11:46:31,0.557
35,65,2009-04-21 11:46:31,0.342
35,67,2009-04-21 11:46:31,0.425
30,20,2009-04-21 11:46:34,0.694
30,23,2009-04-21 11:46:34,0.095
30,31,2009-04-21 11:46:34,0.137
60,22,2009-04-21 11:46:50,0.542
60,62,2009-04-21 11:46:50,0.175
60,65,2009-04-21 11:46:50,0.511
60,67,2009-04-21 11:46:50,0.839
46,2,2009-04-21 11:47:18,0.333
46,22,2009-04-21 11:47:18,0.045
46,35,2009-04-21 11:47:18,0.043
72,40,2009-04-21 11:47:26,
72,44,2009-04-21 11:47:26,0.059
72,75,2009-04-21 11:47:26,0.405
58,33,2009-04-21 11:47:53,
58,57,2009-04-21 11:47:53,0.233
27,8,2009-04-21 11:48:10,0.078
27,21,2009-04-21 11:48:10,0.644
27,31,2009-04-21 11:48:10,0.359
27,42,2009-04-21 11:48:10,0.01
44,52,2009-04-21 11:48:24,0.118
44,72,2009-04-21 11:48:24,0.03
52,40,2009-04-21 11:48:28,
52,44,2009-04-21 11:48:28,0.229
52,72,2009-04-21 11:48:28,0.03
31,8,2009-04-21 11:49:07,0.133
31,20,2009-04-21 11:49:07,0.151
31,21,2009-04-21 11:49:07,0.355
31,30,2009-04-21 11:49:07,0.06
31,33,2009-04-21 11:49:07,
31,42,2009-04-21 11:49:07,0.112
21,8,2009-04-21 11:50:16,0.193
21,31,2009-04-21 11:50:16,0.38
21,42,2009-04-21 11:50:16,0.053
4,7,2009-04-21 11:50:18,0.425
75,5,2009-04-21 11:50:20,0.153
75,72,2009-04-21 11:50:20,0.574
75,79,2009-04-21 11:50:20,0.233
5,42,2009-04-21 11:51:31,0.368
5,75,2009-04-21 11:51:31,0.102
5,79,2009-04-21 11:51:31,0.468
62,49,2009-04-21 11:51:40,0.375
62,56,2009-04-21 11:51:40,0.237
62,60,2009-04-21 11:51:40,0.117
62,65,2009-04-21 11:51:40,0.815
62,67,2009-04-21 11:51:40,0.392
15,48,2009-04-21 11:51:43,0.641
69,40,2009-04-21 11:51:46,
69,72,2009-04-21 11:51:46,0.439
35,22,2009-04-21 11:51:48,0.875
35,46,2009-04-21 11:51:48,0.062
35,49,2009-04-21 11:51:48,
35,60,2009-04-21 11:51:48,0.557
35,65,2009-04-21 11:51:48,0.342
35,67,2009-04-21 11:51:48,0.425
30,20,2009-04-21 11:51:49,0.694
30,23,2009-04-21 11:51:49,0.095
30,31,2009-04-21 11:51:49,0.137
30,33,2009-04-21 11:51:49,
30,77,2009-04-21 11:51:49,
60,22,2009-04-21 11:52:06,0.542
60,35,2009-04-21 11:52:06,0.394
60,62,2009-04-21 11:52:06,0.175
60,65,2009-04-21 11:52:06,0.511
